id,user_id,user_name,game_id,type,title,viewer_count,started_at,language,thumbnail_url,tag_ids
36398768192,205301469,skippypoppin,18122,live,Pvp. ,2479,2019-12-12T01:41:29Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_skippypoppin-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36398223680,173758090,QuarterJade,21779,live,learning top lane,2380,2019-12-12T00:37:15Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_quarterjade-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36397201936,36324138,Distortion2,499507,live,WTTG2 1337 Mode Speedruns,2370,2019-12-11T22:10:34Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_distortion2-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36397581456,63880003,Anton,491931,live,I woke up late,2359,2019-12-11T23:08:54Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_anton-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36397236480,415954300,NiceWigg,511224,live,"nerf aim assist, im sick and tired of poopy braind controller players doing good because they can l2 pump, i do not care, nerf it, please",2333,2019-12-11T22:16:43Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_nicewigg-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36398625904,20508512,Calebhart42,11988,live,FINISHING FF7 NO HEALING | @calebhart42 Twitter/IG,2306,2019-12-12T01:24:14Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_calebhart42-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '0cb7e377-a308-44e8-91f7-07eea1d96129', '64d9afa6-139a-48d5-ab4e-51d0a92b22de', '67259b26-ff83-444e-9d3c-faab390df16f', '7cefbf30-4c3e-4aa7-99cd-70aabb662f27', 'e659959d-392f-44c5-83a5-fb959cdbaccc']"
36394565200,25202416,蝦愛橘子,509658,live,⏰24hr【🌸新櫻花大戰】✨看台獲得貼圖《免費》✨【⏰追隨送🎁Switch】【FW🍊蝦愛橘子】,2294,2019-12-11T08:33:59Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_shuteye_orange-{width}x{height}.jpg,"['74c92063-a389-4fd2-8460-b1bb82b04ec7', '67259b26-ff83-444e-9d3c-faab390df16f', 'a31daeb5-edc2-4b29-afa1-84c96612836d', 'ff56eeeb-99ed-4a60-93fc-0b3f05d8661e']"
294512625,52968416,AsmodaiTV,138585,live,New expansion getting Rank 1 ,2253,2019-12-12T01:44:59Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_asmodaitv-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'b157e8d6-b7ba-49f4-836f-09886c072f1f', 'd00713db-08bb-40cc-90ca-1026ed54121f', '8218a865-e965-4f63-b62b-7e7dffe4e30f']"
36399395984,92372244,Annoying,513319,live,RUNNING COMP STAGE THEN WAGERS LATER !sub,2241,2019-12-12T02:57:27Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_annoying-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36399660512,29722828,NeVeR_LosEs,21779,live, FW NL -   LOL,2176,2019-12-12T03:32:02Z,zh,https://static-cdn.jtvnw.net/previews-ttv/live_user_never_loses-{width}x{height}.jpg,['74c92063-a389-4fd2-8460-b1bb82b04ec7']
36398663440,235835559,mayahiga,509658,live,"let's be cozy and watch nature documentaries :)  !curiositystream Use code ""mayahiga"" #ad",2143,2019-12-12T01:28:56Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_mayahiga-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36399001008,421838340,sashagrey,115977,live,Chill & More Witcher #subgoal 200 for !giveaway. |@sashagrey on socials everywhere ,2140,2019-12-12T02:07:57Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_sashagrey-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
293951025,50237189,RatedEpicz,32982,live,NoPixel | Randy Bullet Chang Gang | !Displate !Nord | GTA V RP,2125,2019-12-11T21:37:50Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_ratedepicz-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36399243584,4073179,shofu,497451,live,Master Ball Tier Laddering - Nothing but W's today !merch,2119,2019-12-12T02:37:40Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_shofu-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36398456096,69906737,chocoTaco,510044,live,TSM chocoTaco || professional grenade catcher,2117,2019-12-12T01:03:51Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_chocotaco-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '2a14b52e-d459-4c92-be11-5d86b898f6b6']"
36398994480,63164470,ANGRYPUG,491487,live,Retiring HeadOn for now  . . PepeHams,2107,2019-12-12T02:07:15Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_angrypug-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36398766864,29899360,StaysafeTV,18122,live,Rank 8 Warlock - AV / WSG Premades,2076,2019-12-12T01:41:17Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_staysafetv-{width}x{height}.jpg,['6ea6bca4-4712-4ab9-a906-e3336a9d8039']
36397780496,149727725,DuelLinksMeta,494508,live,New Box TODAY! + $200 Tournament! Assault Mode Support! Zombie Samurais!,2071,2019-12-11T23:38:23Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_duellinksmeta-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '1eba3cfe-51cc-460a-8259-bc8bb987f904', '3bbf3e11-717e-46af-aec3-37e4f9216db4', '6606e54c-f92d-40f6-8257-74977889ccdd', '8486f56b-8677-44f7-8004-000295391524']"
36398205344,73516344,Bustin,21779,live,Trying Sett !!🔴Giving Away E-Girls   - Low Elo Commentary + Ranked!    !Patreon  !Social,2070,2019-12-12T00:34:57Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_bustin-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', 'ac763b17-7bea-4632-9eb4-d106689ff409']"
36399300336,105792242,dropoutlive,509577,live,Dimension 20 Live! Sophomore Year at Fantasy High: Episode 8,2060,2019-12-12T02:44:55Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_dropoutlive-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '0cb7e377-a308-44e8-91f7-07eea1d96129', 'd6bf03b8-42f4-4981-b070-841c7457a9aa']"
36397971936,56865374,BarbarousKing,1229,live,Bring on the PAIN baby - Kaizo 2,1997,2019-12-12T00:04:07Z,en,https://static-cdn.jtvnw.net/previews-ttv/live_user_barbarousking-{width}x{height}.jpg,"['6ea6bca4-4712-4ab9-a906-e3336a9d8039', '7cefbf30-4c3e-4aa7-99cd-70aabb662f27']"
